type,sku,name,regular_price,categories,images,description,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,status,parent,length,width,height,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
variable,PARENT_2717,Crystal Faceted Round Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variation,,Crystal Faceted Round Ornament,22.75,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2717,,,,Color,,1,1,Shape,Round,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_2718,Crystal Faceted Octagon Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,Octagon,1,1,Material,Crystal,1,1,Features,,1,1
variation,,Crystal Faceted Octagon Ornament,22.75,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2718,,,,Color,,1,1,Shape,Octagon,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_2719,Crystal Rectangle Clipped Corner Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,Rectangle,1,1,Material,Crystal,1,1,Features,,1,1
variation,,Crystal Rectangle Clipped Corner Ornament,22.75,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2719,,,,Color,,1,1,Shape,Rectangle,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_2720,Crystal Hexagon Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,,1,1,Material,Crystal,1,1,Features,,1,1
variation,,Crystal Hexagon Ornament,22.75,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2720,,,,Color,,1,1,Shape,,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_2721,Crystal Diamond Ornament (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,Diamond,1,1,Material,Crystal,1,1,Features,,1,1
variation,,Crystal Diamond Ornament (Extra Small),22.75,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2721,,,,Color,,1,1,Shape,Diamond,1,1,Material,Crystal,1,1,Features,,1,1
variable,PARENT_2722,Light Brown Laserable Leatherette Star Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Light Brown Laserable Leatherette Star Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2722,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2723,Dark Brown Laserable Leatherette Star Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Dark Brown Laserable Leatherette Star Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2723,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2724,Black/Gold Laserable Leatherette Star Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Gold Laserable Leatherette Star Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2724,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2725,Rawhide Laserable Leatherette Star Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rawhide Laserable Leatherette Star Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2725,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2726,Gray Laserable Leatherette Star Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Gray Laserable Leatherette Star Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2726,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2727,Pink Laserable Leatherette Star Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Pink,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Pink Laserable Leatherette Star Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2727,,,,Color,Pink,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2728,Black/Silver Laserable Leatherette Star Ornament with Silver String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Silver Laserable Leatherette Star Ornament with Silver String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2728,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2729,Rustic/Gold Laserable Leatherette Star Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Gold Laserable Leatherette Star Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2729,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2730,Blue/Silver Laserable Leatherette Star Ornament with Silver String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Blue/Silver Laserable Leatherette Star Ornament with Silver String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2730,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2731,Light Brown Laserable Leatherette Oval Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Light Brown Laserable Leatherette Oval Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2731,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2732,Dark Brown  Laserable Leatherette Oval Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Dark Brown  Laserable Leatherette Oval Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2732,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2733,Black/Gold  Laserable Leatherette Oval Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Black/Gold  Laserable Leatherette Oval Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2733,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2734,Rawhide  Laserable Leatherette Oval Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Rawhide  Laserable Leatherette Oval Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2734,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2735,Gray  Laserable Leatherette Oval Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Gray  Laserable Leatherette Oval Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2735,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2736,Pink  Laserable Leatherette Oval Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Pink,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Pink  Laserable Leatherette Oval Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2736,,,,Color,Pink,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2737,Black/Silver  Laserable Leatherette Oval Ornament with Silver String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Black/Silver  Laserable Leatherette Oval Ornament with Silver String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2737,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2738,Rustic/Gold  Laserable Leatherette Oval Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Gold  Laserable Leatherette Oval Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2738,,,,Color,Gold,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2739,Blue/Silver Laserable Leatherette Oval Ornament with Silver String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Blue,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Blue/Silver Laserable Leatherette Oval Ornament with Silver String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2739,,,,Color,Blue,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2740,Light Brown Laserable Leatherette Round Ornament with Gold String,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Light Brown Laserable Leatherette Round Ornament with Gold String,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2740,,,,Color,Gold,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2741,Dark Brown Laserable Leatherette Round Ornament with Gold String,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Dark Brown Laserable Leatherette Round Ornament with Gold String,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2741,,,,Color,Gold,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2742,Black/Gold Laserable Leatherette Round Ornament with Gold String,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Black/Gold Laserable Leatherette Round Ornament with Gold String,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2742,,,,Color,Black,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2743,Rawhide Laserable Leatherette Round Ornament,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Rawhide Laserable Leatherette Round Ornament,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2743,,,,Color,,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2744,Gray Laserable Leatherette Round Ornament with Gold String,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Gray Laserable Leatherette Round Ornament with Gold String,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2744,,,,Color,Gold,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2745,Pink Laserable Leatherette Round Ornament with Gold String,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Pink,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Pink Laserable Leatherette Round Ornament with Gold String,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2745,,,,Color,Pink,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2746,Black/Silver Laserable Leatherette Round Ornament with Silver String,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Black/Silver Laserable Leatherette Round Ornament with Silver String,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2746,,,,Color,Black,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2747,Rustic/Gold Laserable Leatherette Round Ornament with Gold String,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Gold Laserable Leatherette Round Ornament with Gold String,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2747,,,,Color,Gold,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2748,Blue/Silver Laserable Leatherette Round Ornament with Silver String,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Blue,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Blue/Silver Laserable Leatherette Round Ornament with Silver String,2.8,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2748,,,,Color,Blue,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2749,Basketball Laserable Leatherette Ornament with Gold String,,Ornaments,,,Size,,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Basketball Laserable Leatherette Ornament with Gold String,3.2,Ornaments,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Ornaments,1,1,1,PARENT_2749,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2750,Football Laserable Leatherette Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Football Laserable Leatherette Ornament with Gold String (Extra Small),3.2,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2750,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2751,Light Brown Laserable Leatherette Tree Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Light Brown Laserable Leatherette Tree Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2751,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2752,Dark Brown Laserable Leatherette Tree Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Dark Brown Laserable Leatherette Tree Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2752,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2753,Black/Gold Laserable Leatherette Tree Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Gold Laserable Leatherette Tree Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2753,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2754,Rawhide Laserable Leatherette Tree Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rawhide Laserable Leatherette Tree Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2754,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2755,Gray Laserable Leatherette Tree Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Gray Laserable Leatherette Tree Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2755,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2756,Pink Laserable Leatherette Tree Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Pink,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Pink Laserable Leatherette Tree Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2756,,,,Color,Pink,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2757,Black/Silver Laserable Leatherette Tree Ornament with Silver String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Black/Silver Laserable Leatherette Tree Ornament with Silver String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2757,,,,Color,Black,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2758,Rustic/Gold Laserable Leatherette Tree Ornament with Gold String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Rustic/Gold Laserable Leatherette Tree Ornament with Gold String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2758,,,,Color,Gold,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2759,Blue/Silver Laserable Leatherette Tree Ornament with Silver String (Extra Small),,Ornaments,,,Size,Small,1,1,Sport,Ornaments,1,1,1,,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variation,,Blue/Silver Laserable Leatherette Tree Ornament with Silver String (Extra Small),2.8,Ornaments,,Original dimensions (in): ,Size,Small,1,1,Sport,Ornaments,1,1,1,PARENT_2759,,,,Color,Blue,1,1,Shape,,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2760,Black Rectangle Anodized Aluminum Keychain,,Key Chains,,,Size,,1,1,Sport,Key Chains,1,1,1,,,,,Color,Black,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variation,,Black Rectangle Anodized Aluminum Keychain,4.0,Key Chains,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Key Chains,1,1,1,PARENT_2760,,,,Color,Black,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2761,Blue Rectangle Anodized Aluminum Keychain,,Key Chains,,,Size,,1,1,Sport,Key Chains,1,1,1,,,,,Color,Blue,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variation,,Blue Rectangle Anodized Aluminum Keychain,4.0,Key Chains,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Key Chains,1,1,1,PARENT_2761,,,,Color,Blue,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2762,Black Oval Anodized Aluminum Keychain,,Key Chains,,,Size,,1,1,Sport,Key Chains,1,1,1,,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Black Oval Anodized Aluminum Keychain,4.0,Key Chains,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Key Chains,1,1,1,PARENT_2762,,,,Color,Black,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2763,Blue Oval Anodized Aluminum Keychain,,Key Chains,,,Size,,1,1,Sport,Key Chains,1,1,1,,,,,Color,Blue,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Blue Oval Anodized Aluminum Keychain,4.0,Key Chains,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Key Chains,1,1,1,PARENT_2763,,,,Color,Blue,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2764,Black Round Anodized Aluminum Keychain,,Key Chains,,,Size,,1,1,Sport,Key Chains,1,1,1,,,,,Color,Black,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Black Round Anodized Aluminum Keychain,4.0,Key Chains,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Key Chains,1,1,1,PARENT_2764,,,,Color,Black,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2765,Blue Round Anodized Aluminum Keychain,,Key Chains,,,Size,,1,1,Sport,Key Chains,1,1,1,,,,,Color,Blue,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Blue Round Anodized Aluminum Keychain,4.0,Key Chains,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Key Chains,1,1,1,PARENT_2765,,,,Color,Blue,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2766,Rectangle Silver & Wood Keychain,,Key Chains,,,Size,,1,1,Sport,Key Chains,1,1,1,,,,,Color,Silver,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variation,,Rectangle Silver & Wood Keychain,8.0,Key Chains,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Key Chains,1,1,1,PARENT_2766,,,,Color,Silver,1,1,Shape,Rectangle,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2767,Round Corner Silver & Wood Keychain,,Key Chains,,,Size,,1,1,Sport,Key Chains,1,1,1,,,,,Color,Silver,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variation,,Round Corner Silver & Wood Keychain,8.25,Key Chains,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Key Chains,1,1,1,PARENT_2767,,,,Color,Silver,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2768,Oval Silver & Wood Keychain,,Key Chains,,,Size,,1,1,Sport,Key Chains,1,1,1,,,,,Color,Silver,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variation,,Oval Silver & Wood Keychain,8.25,Key Chains,,Original dimensions (in): ,Size,Unknown,1,1,Sport,Key Chains,1,1,1,PARENT_2768,,,,Color,Silver,1,1,Shape,Oval,1,1,Material,,1,1,Features,,1,1
variable,PARENT_2769,Round Silver & Wood Keychain,,Key Chains,,,Size,,1,1,Sport,Key Chains,1,1,1,,,,,Color,Silver,1,1,Shape,Round,1,1,Material,,1,1,Features,,1,1
